-3.000000 2.600000 -0.042662
-3.000000 2.800000 -0.046910
-3.000000 3.000000 -0.049289
-3.000000 3.200000 -0.049702
-3.000000 3.400000 -0.048134
-3.000000 3.600000 -0.044647
-3.000000 3.800000 -0.039380
-3.000000 4.000000 -0.032543

-2.800000 -4.000000 -0.039748
-2.800000 -3.800000 -0.048099
-2.800000 -3.600000 -0.054532
-2.800000 -3.400000 -0.058791
-2.800000 -3.200000 -0.060706
-2.800000 -3.000000 -0.060202
-2.800000 -2.800000 -0.057297
-2.800000 -2.600000 -0.052107
-2.800000 -2.400000 -0.044841
-2.800000 -2.200000 -0.035787
-2.800000 -2.000000 -0.025306
-2.800000 -1.800000 -0.013816
-2.800000 -1.600000 -0.001776
-2.800000 -1.400000 0.010336
-2.800000 -1.200000 0.022035
-2.800000 -1.000000 0.032856
-2.800000 -0.800000 0.042367
-2.800000 -0.600000 0.050189
-2.800000 -0.400000 0.056010
-2.800000 -0.200000 0.059598
-2.800000 0.000000 0.060810
-2.800000 0.200000 0.059598
-2.800000 0.400000 0.056010
-2.800000 0.600000 0.050189
-2.800000 0.800000 0.042367
-2.800000 1.000000 0.032856
-2.800000 1.200000 0.022035
-2.800000 1.400000 0.010336
-2.800000 1.600000 -0.001776
-2.800000 1.800000 -0.013816
-2.800000 2.000000 -0.025306
-2.800000 2.200000 -0.035787
-2.800000 2.400000 -0.044841
-2.800000 2.600000 -0.052107
-2.800000 2.800000 -0.057297
-2.800000 3.000000 -0.060202
-2.800000 3.200000 -0.060706
-2.800000 3.400000 -0.058791
-2.800000 3.600000 -0.054532
-2.800000 3.800000 -0.048099
-2.800000 4.000000 -0.039748

-2.600000 -4.000000 -0.048548
-2.600000 -3.800000 -0.058748
-2.600000 -3.600000 -0.066605
-2.600000 -3.400000 -0.071808
-2.600000 -3.200000 -0.074147
-2.600000 -3.000000 -0.073530
-2.600000 -2.800000 -0.069982
-2.600000 -2.600000 -0.063644
-2.600000 -2.400000 -0.054769
-2.600000 -2.200000 -0.043710
-2.600000 -2.000000 -0.030909
-2.600000 -1.800000 -0.016875
-2.600000 -1.600000 -0.002169
-2.600000 -1.400000 0.012624
-2.600000 -1.200000 0.026914
-2.600000 -1.000000 0.040130
-2.600000 -0.800000 0.051747
-2.600000 -0.600000 0.061301
-2.600000 -0.400000 0.068410
-2.600000 -0.200000 0.072793
-2.600000 0.000000 0.074274
-2.600000 0.200000 0.072793
-2.600000 0.400000 0.068410
-2.600000 0.600000 0.061301
-2.600000 0.800000 0.051747
-2.600000 1.000000 0.040130
-2.600000 1.200000 0.026914
-2.600000 1.400000 0.012624
-2.600000 1.600000 -0.002169
-2.600000 1.800000 -0.016875
-2.600000 2.000000 -0.030909
-2.600000 2.200000 -0.043710
-2.600000 2.400000 -0.054769
-2.600000 2.600000 -0.063644
-2.600000 2.800000 -0.069982
-2.600000 3.000000 -0.073530
-2.600000 3.200000 -0.074147
-2.600000 3.400000 -0.071808
-2.600000 3.600000 -0.066605
-2.600000 3.800000 -0.058748
-2.600000 4.000000 -0.048548

-2.400000 -4.000000 -0.059297
-2.400000 -3.800000 -0.071755
-2.400000 -3.600000 -0.081352
-2.400000 -3.400000 -0.087706
-2.400000 -3.200000 -0.090563
-2.400000 -3.000000 -0.089810
-2.400000 -2.800000 -0.085476
-2.400000 -2.600000 -0.077735
-2.400000 -2.400000 -0.066895
-2.400000 -2.200000 -0.053388
-2.400000 -2.000000 -0.037752
-2.400000 -1.800000 -0.020611
-2.400000 -1.600000 -0.002649
-2.400000 -1.400000 0.015419
-2.400000 -1.200000 0.032872
-2.400000 -1.000000 0.049015
-2.400000 -0.800000 0.063204
-2.400000 -0.600000 0.074873
-2.400000 -0.400000 0.083557
-2.400000 -0.200000 0.088910
-2.400000 0.000000 0.090718
-2.400000 0.200000 0.088910
-2.400000 0.400000 0.083557
-2.400000 0.600000 0.074873
-2.400000 0.800000 0.063204
-2.400000 1.000000 0.049015
-2.400000 1.200000 0.032872
-2.400000 1.400000 0.015419
-2.400000 1.600000 -0.002649
-2.400000 1.800000 -0.020611
-2.400000 2.000000 -0.037752
-2.400000 2.200000 -0.053388
-2.400000 2.400000 -0.066895
-2.400000 2.600000 -0.077735
-2.400000 2.800000 -0.085476
-2.400000 3.000000 -0.089810
-2.400000 3.200000 -0.090563
-2.400000 3.400000 -0.087706
-2.400000 3.600000 -0.081352
-2.400000 3.800000 -0.071755
-2.400000 4.000000 -0.059297

-2.200000 -4.000000 -0.072426
-2.200000 -3.800000 -0.087642
-2.200000 -3.600000 -0.099364
-2.200000 -3.400000 -0.107124
-2.200000 -3.200000 -0.110614
-2.200000 -3.000000 -0.109694
-2.200000 -2.800000 -0.104401
-2.200000 -2.600000 -0.094946
-2.200000 -2.400000 -0.081706
-2.200000 -2.200000 -0.065208
-2.200000 -2.000000 -0.046110
-2.200000 -1.800000 -0.025175
-2.200000 -1.600000 -0.003235
-2.200000 -1.400000 0.018833
-2.200000 -1.200000 0.040150
-2.200000 -1.000000 0.059867
-2.200000 -0.800000 0.077197
-2.200000 -0.600000 0.091450
-2.200000 -0.400000 0.102056
-2.200000 -0.200000 0.108594
-2.200000 0.000000 0.110803
-2.200000 0.200000 0.108594
-2.200000 0.400000 0.102056
-2.200000 0.600000 0.091450
-2.200000 0.800000 0.077197
-2.200000 1.000000 0.059867
-2.200000 1.200000 0.040150
-2.200000 1.400000 0.018833
-2.200000 1.600000 -0.003235
-2.200000 1.800000 -0.025175
-2.200000 2.000000 -0.046110
-2.200000 2.200000 -0.065208
-2.200000 2.400000 -0.081706
-2.200000 2.600000 -0.094946
-2.200000 2.800000 -0.104401
-2.200000 3.000000 -0.109694
-2.200000 3.200000 -0.110614
-2.200000 3.400000 -0.107124
-2.200000 3.600000 -0.099364
-2.200000 3.800000 -0.087642
-2.200000 4.000000 -0.072426

-2.000000 -4.000000 -0.088461
-2.000000 -3.800000 -0.107046
-2.000000 -3.600000 -0.121363
-2.000000 -3.400000 -0.130842
-2.000000 -3.200000 -0.135105
-2.000000 -3.000000 -0.133981
-2.000000 -2.800000 -0.127516
-2.000000 -2.600000 -0.115967
-2.000000 -2.400000 -0.099795
-2.000000 -2.200000 -0.079645
-2.000000 -2.000000 -0.056319
-2.000000 -1.800000 -0.030748
-2.000000 -1.600000 -0.003952
-2.000000 -1.400000 0.023003
-2.000000 -1.200000 0.049040
-2.000000 -1.000000 0.073122
-2.000000 -0.800000 0.094289
-2.000000 -0.600000 0.111697
-2.000000 -0.400000 0.124652
-2.000000 -0.200000 0.132638
-2.000000 0.000000 0.135335
-2.000000 0.200000 0.132638
-2.000000 0.400000 0.124652
-2.000000 0.600000 0.111697
-2.000000 0.800000 0.094289
-2.000000 1.000000 0.073122
-2.000000 1.200000 0.049040
-2.000000 1.400000 0.023003
-2.000000 1.600000 -0.003952
-2.000000 1.800000 -0.030748
-2.000000 2.000000 -0.056319
-2.000000 2.200000 -0.079645
-2.000000 2.400000 -0.099795
-2.000000 2.600000 -0.115967
-2.000000 2.800000 -0.127516
-2.000000 3.000000 -0.133981
-2.000000 3.200000 -0.135105
-2.000000 3.400000 -0.130842
-2.000000 3.600000 -0.121363
-2.000000 3.800000 -0.107046
-2.000000 4.000000 -0.088461

-1.800000 -4.000000 -0.108047
-1.800000 -3.800000 -0.130746
-1.800000 -3.600000 -0.148233
-1.800000 -3.400000 -0.159811
-1.800000 -3.200000 -0.165017
-1.800000 -3.000000 -0.163645
-1.800000 -2.800000 -0.155748
-1.800000 -2.600000 -0.141643
-1.800000 -2.400000 -0.121890
-1.800000 -2.200000 -0.097279
-1.800000 -2.000000 -0.068789
-1.800000 -1.800000 -0.037556
-1.800000 -1.600000 -0.004827
-1.800000 -1.400000 0.028095
-1.800000 -1.200000 0.059897
-1.800000 -1.000000 0.089311
-1.800000 -0.800000 0.115165
-1.800000 -0.600000 0.136427
-1.800000 -0.400000 0.152250
-1.800000 -0.200000 0.162004
-1.800000 0.000000 0.165299
-1.800000 0.200000 0.162004
-1.800000 0.400000 0.152250
-1.800000 0.600000 0.136427
-1.800000 0.800000 0.115165
-1.800000 1.000000 0.089311
-1.800000 1.200000 0.059897
-1.800000 1.400000 0.028095
-1.800000 1.600000 -0.004827
-1.800000 1.800000 -0.037556
-1.800000 2.000000 -0.068789
-1.800000 2.200000 -0.097279
-1.800000 2.400000 -0.121890
-1.800000 2.600000 -0.141643
-1.800000 2.800000 -0.155748
-1.800000 3.000000 -0.163645
-1.800000 3.200000 -0.165017
-1.800000 3.400000 -0.159811
-1.800000 3.600000 -0.148233
-1.800000 3.800000 -0.130746
-1.800000 4.000000 -0.108047

-1.600000 -4.000000 -0.131968
-1.600000 -3.800000 -0.159694
-1.600000 -3.600000 -0.181052
-1.600000 -3.400000 -0.195193
-1.600000 -3.200000 -0.201552
-1.600000 -3.000000 -0.199876
-1.600000 -2.800000 -0.190231
-1.600000 -2.600000 -0.173003
-1.600000 -2.400000 -0.148877
-1.600000 -2.200000 -0.118816
-1.600000 -2.000000 -0.084019
-1.600000 -1.800000 -0.045871
-1.600000 -1.600000 -0.005895
-1.600000 -1.400000 0.034316
-1.600000 -1.200000 0.073159
-1.600000 -1.000000 0.109085
-1.600000 -0.800000 0.140663
-1.600000 -0.600000 0.166632
-1.600000 -0.400000 0.185959
-1.600000 -0.200000 0.197872
-1.600000 0.000000 0.201897
-1.600000 0.200000 0.197872
-1.600000 0.400000 0.185959
-1.600000 0.600000 0.166632
-1.600000 0.800000 0.140663
-1.600000 1.000000 0.109085
-1.600000 1.200000 0.073159
-1.600000 1.400000 0.034316
-1.600000 1.600000 -0.005895
-1.600000 1.800000 -0.045871
-1.600000 2.000000 -0.084019
-1.600000 2.200000 -0.118816
-1.600000 2.400000 -0.148877
-1.600000 2.600000 -0.173003
-1.600000 2.800000 -0.190231
-1.600000 3.000000 -0.199876
-1.600000 3.200000 -0.201552
-1.600000 3.400000 -0.195193
-1.600000 3.600000 -0.181052
-1.600000 3.800000 -0.159694
-1.600000 4.000000 -0.131968

-1.400000 -4.000000 -0.161187
-1.400000 -3.800000 -0.195050
-1.400000 -3.600000 -0.221138
-1.400000 -3.400000 -0.238409
-1.400000 -3.200000 -0.246176
-1.400000 -3.000000 -0.244129
-1.400000 -2.800000 -0.232349
-1.400000 -2.600000 -0.211306
-1.400000 -2.400000 -0.181839
-1.400000 -2.200000 -0.145123
-1.400000 -2.000000 -0.102621
-1.400000 -1.800000 -0.056027
-1.400000 -1.600000 -0.007201
-1.400000 -1.400000 0.041913
-1.400000 -1.200000 0.089356
-1.400000 -1.000000 0.133237
-1.400000 -0.800000 0.171806
-1.400000 -0.600000 0.203525
-1.400000 -0.400000 0.227131
-1.400000 -0.200000 0.241681
-1.400000 0.000000 0.246597
-1.400000 0.200000 0.241681
-1.400000 0.400000 0.227131
-1.400000 0.600000 0.203525
-1.400000 0.800000 0.171806
-1.400000 1.000000 0.133237
-1.400000 1.200000 0.089356
-1.400000 1.400000 0.041913
-1.400000 1.600000 -0.007201
-1.400000 1.800000 -0.056027
-1.400000 2.000000 -0.102621
-1.400000 2.200000 -0.145123
-1.400000 2.400000 -0.181839
-1.400000 2.600000 -0.211306
-1.400000 2.800000 -0.232349
-1.400000 3.000000 -0.244129
-1.400000 3.200000 -0.246176
-1.400000 3.400000 -0.238409
-1.400000 3.600000 -0.221138
-1.400000 3.800000 -0.195050
-1.400000 4.000000 -0.161187

-1.200000 -4.000000 -0.196874
-1.200000 -3.800000 -0.238235
-1.200000 -3.600000 -0.270098
-1.200000 -3.400000 -0.291194
-1.200000 -3.200000 -0.300681
-1.200000 -3.000000 -0.298180
-1.200000 -2.800000 -0.283792
-1.200000 -2.600000 -0.258090
-1.200000 -2.400000 -0.222099
-1.200000 -2.200000 -0.177253
-1.200000 -2.000000 -0.125341
-1.200000 -1.800000 -0.068432
-1.200000 -1.600000 -0.008795
-1.200000 -1.400000 0.051193
-1.200000 -1.200000 0.109140
-1.200000 -1.000000 0.162736
-1.200000 -0.800000 0.209844
-1.200000 -0.600000 0.248586
-1.200000 -0.400000 0.277418
-1.200000 -0.200000 0.295190
-1.200000 0.000000 0.301194
-1.200000 0.200000 0.295190
-1.200000 0.400000 0.277418
-1.200000 0.600000 0.248586
-1.200000 0.800000 0.209844
-1.200000 1.000000 0.162736
-1.200000 1.200000 0.109140
-1.200000 1.400000 0.051193
-1.200000 1.600000 -0.008795
-1.200000 1.800000 -0.068432
-1.200000 2.000000 -0.125341
-1.200000 2.200000 -0.177253
-1.200000 2.400000 -0.222099
-1.200000 2.600000 -0.258090
-1.200000 2.800000 -0.283792
-1.200000 3.000000 -0.298180
-1.200000 3.200000 -0.300681
-1.200000 3.400000 -0.291194
-1.200000 3.600000 -0.270098
-1.200000 3.800000 -0.238235
-1.200000 4.000000 -0.196874

-1.000000 -4.000000 -0.240462
-1.000000 -3.800000 -0.290981
-1.000000 -3.600000 -0.329899
-1.000000 -3.400000 -0.355665
-1.000000 -3.200000 -0.367252
-1.000000 -3.000000 -0.364198
-1.000000 -2.800000 -0.346624
-1.000000 -2.600000 -0.315232
-1.000000 -2.400000 -0.271272
-1.000000 -2.200000 -0.216497
-1.000000 -2.000000 -0.153092
-1.000000 -1.800000 -0.083583
-1.000000 -1.600000 -0.010742
-1.000000 -1.400000 0.062527
-1.000000 -1.200000 0.133304
-1.000000 -1.000000 0.198766
-1.000000 -0.800000 0.256304
-1.000000 -0.600000 0.303624
-1.000000 -0.400000 0.338839
-1.000000 -0.200000 0.360546
-1.000000 0.000000 0.367879
-1.000000 0.200000 0.360546
-1.000000 0.400000 0.338839
-1.000000 0.600000 0.303624
-1.000000 0.800000 0.256304
-1.000000 1.000000 0.198766
-1.000000 1.200000 0.133304
-1.000000 1.400000 0.062527
-1.000000 1.600000 -0.010742
-1.000000 1.800000 -0.083583
-1.000000 2.000000 -0.153092
-1.000000 2.200000 -0.216497
-1.000000 2.400000 -0.271272
-1.000000 2.600000 -0.315232
-1.000000 2.800000 -0.346624
-1.000000 3.000000 -0.364198
-1.000000 3.200000 -0.367252
-1.000000 3.400000 -0.355665
-1.000000 3.600000 -0.329899
-1.000000 3.800000 -0.290981
-1.000000 4.000000 -0.240462

-0.800000 -4.000000 -0.293701
-0.800000 -3.800000 -0.355405
-0.800000 -3.600000 -0.402940
-0.800000 -3.400000 -0.434410
-0.800000 -3.200000 -0.448563
-0.800000 -3.000000 -0.444832
-0.800000 -2.800000 -0.423368
-0.800000 -2.600000 -0.385025
-0.800000 -2.400000 -0.331332
-0.800000 -2.200000 -0.264431
-0.800000 -2.000000 -0.186987
-0.800000 -1.800000 -0.102088
-0.800000 -1.600000 -0.013120
-0.800000 -1.400000 0.076371
-0.800000 -1.200000 0.162818
-0.800000 -1.000000 0.242773
-0.800000 -0.800000 0.313051
-0.800000 -0.600000 0.370847
-0.800000 -0.400000 0.413859
-0.800000 -0.200000 0.440372
-0.800000 0.000000 0.449329
-0.800000 0.200000 0.440372
-0.800000 0.400000 0.413859
-0.800000 0.600000 0.370847
-0.800000 0.800000 0.313051
-0.800000 1.000000 0.242773
-0.800000 1.200000 0.162818
-0.800000 1.400000 0.076371
-0.800000 1.600000 -0.013120
-0.800000 1.800000 -0.102088
-0.800000 2.000000 -0.186987
-0.800000 2.200000 -0.264431
-0.800000 2.400000 -0.331332
-0.800000 2.600000 -0.385025
-0.800000 2.800000 -0.423368
-0.800000 3.000000 -0.444832
-0.800000 3.200000 -0.448563
-0.800000 3.400000 -0.434410
-0.800000 3.600000 -0.402940
-0.800000 3.800000 -0.355405
-0.800000 4.000000 -0.293701

-0.600000 -4.000000 -0.358727
-0.600000 -3.800000 -0.434092
-0.600000 -3.600000 -0.492151
-0.600000 -3.400000 -0.530590
-0.600000 -3.200000 -0.547876
-0.600000 -3.000000 -0.543319
-0.600000 -2.800000 -0.517103
-0.600000 -2.600000 -0.470271
-0.600000 -2.400000 -0.404690
-0.600000 -2.200000 -0.322976
-0.600000 -2.000000 -0.228386
-0.600000 -1.800000 -0.124691
-0.600000 -1.600000 -0.016025
-0.600000 -1.400000 0.093280
-0.600000 -1.200000 0.198866
-0.600000 -1.000000 0.296524
-0.600000 -0.800000 0.382361
-0.600000 -0.600000 0.452954
-0.600000 -0.400000 0.505489
-0.600000 -0.200000 0.537872
-0.600000 0.000000 0.548812
-0.600000 0.200000 0.537872
-0.600000 0.400000 0.505489
-0.600000 0.600000 0.452954
-0.600000 0.800000 0.382361
-0.600000 1.000000 0.296524
-0.600000 1.200000 0.198866
-0.600000 1.400000 0.093280
-0.600000 1.600000 -0.016025
-0.600000 1.800000 -0.124691
-0.600000 2.000000 -0.228386
-0.600000 2.200000 -0.322976
-0.600000 2.400000 -0.404690
-0.600000 2.600000 -0.470271
-0.600000 2.800000 -0.517103
-0.600000 3.000000 -0.543319
-0.600000 3.200000 -0.547876
-0.600000 3.400000 -0.530590
-0.600000 3.600000 -0.492151
-0.600000 3.800000 -0.434092
-0.600000 4.000000 -0.358727

-0.400000 -4.000000 -0.438150
-0.400000 -3.800000 -0.530202
-0.400000 -3.600000 -0.601115
-0.400000 -3.400000 -0.648064
-0.400000 -3.200000 -0.669177
-0.400000 -3.000000 -0.663612
-0.400000 -2.800000 -0.631591
-0.400000 -2.600000 -0.574390
-0.400000 -2.400000 -0.494290
-0.400000 -2.200000 -0.394484
-0.400000 -2.000000 -0.278952
-0.400000 -1.800000 -0.152298
-0.400000 -1.600000 -0.019573
-0.400000 -1.400000 0.113932
-0.400000 -1.200000 0.242896
-0.400000 -1.000000 0.362175
-0.400000 -0.800000 0.467016
-0.400000 -0.600000 0.553239
-0.400000 -0.400000 0.617406
-0.400000 -0.200000 0.656958
-0.400000 0.000000 0.670320
-0.400000 0.200000 0.656958
-0.400000 0.400000 0.617406
-0.400000 0.600000 0.553239
-0.400000 0.800000 0.467016
-0.400000 1.000000 0.362175
-0.400000 1.200000 0.242896
-0.400000 1.400000 0.113932
-0.400000 1.600000 -0.019573
-0.400000 1.800000 -0.152298
-0.400000 2.000000 -0.278952
-0.400000 2.200000 -0.394484
-0.400000 2.400000 -0.494290
-0.400000 2.600000 -0.574390
-0.400000 2.800000 -0.631591
-0.400000 3.000000 -0.663612
-0.400000 3.200000 -0.669177
-0.400000 3.400000 -0.648064
-0.400000 3.600000 -0.601115
-0.400000 3.800000 -0.530202
-0.400000 4.000000 -0.438150

-0.200000 -4.000000 -0.535158
-0.200000 -3.800000 -0.647590
-0.200000 -3.600000 -0.734204
-0.200000 -3.400000 -0.791547
-0.200000 -3.200000 -0.817335
-0.200000 -3.000000 -0.810537
-0.200000 -2.800000 -0.771426
-0.200000 -2.600000 -0.701561
-0.200000 -2.400000 -0.603727
-0.200000 -2.200000 -0.481824
-0.200000 -2.000000 -0.340712
-0.200000 -1.800000 -0.186017
-0.200000 -1.600000 -0.023907
-0.200000 -1.400000 0.139157
-0.200000 -1.200000 0.296673
-0.200000 -1.000000 0.442362
-0.200000 -0.800000 0.570415
-0.200000 -0.600000 0.675728
-0.200000 -0.400000 0.754101
-0.200000 -0.200000 0.802411
-0.200000 0.000000 0.818731
-0.200000 0.200000 0.802411
-0.200000 0.400000 0.754101
-0.200000 0.600000 0.675728
-0.200000 0.800000 0.570415
-0.200000 1.000000 0.442362
-0.200000 1.200000 0.296673
-0.200000 1.400000 0.139157
-0.200000 1.600000 -0.023907
-0.200000 1.800000 -0.186017
-0.200000 2.000000 -0.340712
-0.200000 2.200000 -0.481824
-0.200000 2.400000 -0.603727
-0.200000 2.600000 -0.701561
-0.200000 2.800000 -0.771426
-0.200000 3.000000 -0.810537
-0.200000 3.200000 -0.817335
